compound_id,mp_id,formula,family,bond_type,is_metal,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom,antibond_w_raw,antibond_w_normalized,antibond_e_ref,antibond_w_raw_dE0.5,antibond_w_raw_dE1.0,antibond_w_raw_dE2.0
extension_Ta_mp-50,mp-50,Ta,extension,,True,False,0.0091499126666647,0.0091499126666647,0.0,0.0,0.0,0.0,0.0,0.0
extension_Tc3Mo_mp-1187395,mp-1187395,Tc3Mo,extension,metallic,True,True,0.1169424187499998,0.1169424187499998,0.0016721121499999,0.0068347114244839,0.0,0.0016600977499999,0.0016721121499999,0.0016721121499999
extension_Tc3Os_mp-862779,mp-862779,Tc3Os,extension,metallic,True,True,0.0,-0.0684459837500028,0.0068968481499999,0.0251967271299137,0.0,0.00513110205,0.0068968481499999,0.0072407643999999
extension_Tc3W_mp-1187398,mp-1187398,Tc3W,extension,metallic,True,True,0.1072392750000048,0.1072392750000048,0.0,0.0,0.0,0.0,0.0,0.0
extension_Tc_mp-113,mp-113,Tc,extension,,True,False,0.0,0.0,0.0068281954,0.0239855114514542,0.0,0.00495237045,0.0068281954,0.0068281954
extension_Te2Pd7_mp-1217443,mp-1217443,Te2Pd7,extension,,True,True,0.1144196097729981,-0.1310569760513755,0.01390791525,0.0363197327187736,0.0,0.00198795415,0.01390791525,0.02524700825
extension_Te_mp-19,mp-19,Te,extension,covalent,False,False,0.0,0.0,0.0256433647,0.1196778116395202,-0.2421200000000007,0.0063417715499999,0.0256433647,0.0460454423
extension_Ti2Cu_mp-742,mp-742,Ti2Cu,extension,metallic,True,False,0.0,-0.1130332044444462,0.00021575885,0.0015656254988752,0.0,0.00021575885,0.00021575885,0.00021575885
extension_Ti3Nb_mp-1217091,mp-1217091,Ti3Nb,extension,metallic,True,True,0.0667913925000007,0.0667913925000007,0.0,0.0,0.0,0.0,0.0,0.0
extension_TiMo2_mp-1216675,mp-1216675,TiMo2,extension,metallic,True,True,0.0613371003703662,-0.058206392222227,0.0,0.0,0.0,0.0,0.0,0.0
extension_TiO2II_mp-1439,mp-1439,TiO2,extension,,False,False,0.0045236008333322,-3.5035318511111115,0.0013103879,0.0076559236971254,-0.2192199999999999,0.0011697164999999,0.0013103879,0.0013103879
extension_TiO2OII_mp-9173,mp-9173,TiO2,extension,,False,False,0.0574997900000013,-3.4505556619444437,0.0021574491999999,0.0123374461028192,-0.3201100000000001,0.0011637014,0.0021574491999999,0.0021574491999999
extension_TiO2baddeleyite_mp-430,mp-430,TiO2,extension,,False,False,0.0394835008333345,-3.46857195111111,0.0023499225,0.0145371017630683,-0.2945700000000002,0.001054568,0.0023499225,0.00251613745
extension_Ti_mp-46,mp-46,Ti,extension,,True,False,0.0151696033333319,0.0151696033333319,0.0,0.0,0.0,0.0,0.0,0.0
extension_Tl3Au_mp-1080569,mp-1080569,Tl3Au,extension,metallic,True,True,0.0694047941666653,0.0350719166666593,0.0,0.0,0.0,0.0,0.0,0.0
extension_TlAs_mp-1007770,mp-1007770,TlAs,extension,,True,True,0.116687025833329,0.116687025833329,0.0,0.0,0.0,0.0,0.0,0.0
extension_TlAu3_mp-1187508,mp-1187508,TlAu3,extension,metallic,True,True,0.1230277549999954,0.1058613162499924,0.0,0.0,0.0,0.0,0.0,0.0
extension_TlC_anchor_mp-567465,mp-567465,TlC,extension,,True,False,2.10802690958333,2.10802690958333,0.0,0.0,0.0,0.0,0.0,0.0
extension_TlC_poly_mp-1058887,mp-1058887,TlC,extension,,True,True,2.375719474583331,2.375719474583331,0.0,0.0,0.0,0.0,0.0,0.0
extension_TlN_anchor_mp-1017982,mp-1017982,TlN,extension,,True,False,0.7334453533333338,0.7334453533333338,0.0007987448,0.0022991416481966,0.0,0.0007429192,0.0007987448,0.0007987448
extension_TlN_poly_mp-1002222,mp-1002222,TlN,extension,,True,True,0.9711865358333328,0.9711865358333328,0.0008373197999999,0.0029135314381154,0.0,0.0008373197999999,0.0008373197999999,0.0008373197999999
extension_TlN_poly_mp-1007778,mp-1007778,TlN,extension,,True,True,0.733738815833334,0.733738815833334,0.00051263615,0.0016805538617886,0.0,0.0005058767,0.00051263615,0.00051263615
extension_Tl_mp-82,mp-82,Tl,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_V_mp-146,mp-146,V,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_W9C4_mp-684989,mp-684989,W9C4,extension,,True,True,0.0719347738461522,-0.022551838461534,0.0,0.0,0.0,0.0,0.0,0.0
extension_WBr5_mp-1436789,mp-1436789,WBr5,extension,,True,True,0.9777983063888892,0.0539902491666666,0.0429561138499999,0.0774081665255077,0.0,0.0231132378,0.0429561138499999,0.0595801059499999
extension_WC_anchor_mp-13136,mp-13136,WC,extension,,True,False,0.4476605100000022,0.2941197650000013,0.0004330336,0.0012189888526066,0.0,0.0004135063,0.0004330336,0.0004330336
extension_WC_poly_mp-1008630,mp-1008630,WC,extension,,True,True,0.8989987500000005,0.7454580049999997,0.0,0.0,0.0,0.0,0.0,0.0
extension_WC_poly_mp-1008635,mp-1008635,WC,extension,,True,True,0.6728768300000034,0.5193360850000026,0.0,0.0,0.0,0.0,0.0,0.0
extension_W_mp-91,mp-91,W,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Y3Co_mp-1105598,mp-1105598,Y3Co,extension,metallic,True,False,0.0,-0.1059645725000004,0.0,0.0,0.0,0.0,0.0,0.0
extension_Y_mp-112,mp-112,Y,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Zn13Rh_mp-13447,mp-13447,Zn13Rh,extension,metallic,True,False,0.0,-0.1349443253571434,0.0,0.0,0.0,0.0,0.0,0.0
extension_Zn2Ag_mp-1093999,mp-1093999,Zn2Ag,extension,metallic,True,True,0.0,-0.0264810816666691,0.0,0.0,0.0,0.0,0.0,0.0
extension_Zn3Au_mp-1188000,mp-1188000,Zn3Au,extension,metallic,True,True,0.0274012571875026,-0.1494535574999993,0.0,0.0,0.0,0.0,0.0,0.0
extension_Zn3N2_mp-1524551,mp-1524551,Zn3N2,extension,,True,True,0.0141351249999992,-0.0287876780000004,0.0008002438499999,0.0030238960474607,0.0,0.00029636175,0.0008002438499999,0.0008340343499999
extension_Zn3N2_mp-9460,mp-9460,Zn3N2,extension,,True,False,0.0,-0.0429228030000004,0.0009747233499999,0.0036095517330765,0.0,0.0007461818,0.0009747233499999,0.0009747233499999
extension_Zn7Tc_mp-1206378,mp-1206378,Zn7Tc,extension,metallic,True,True,0.0825775456249982,-0.0520439056250019,0.0,0.0,0.0,0.0,0.0,0.0
extension_Zn_mp-79,mp-79,Zn,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Zr3Fe_mp-31205,mp-31205,Zr3Fe,extension,metallic,True,False,0.0,-0.1094675950000017,0.0,0.0,0.0,0.0,0.0,0.0
extension_ZrHg3_mp-1608,mp-1608,ZrHg3,extension,metallic,True,False,0.021713066249994,-0.0616537193750077,0.0,0.0,0.0,0.0,0.0,0.0
extension_Zr_mp-131,mp-131,Zr,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasref_ZnSn_NiAs,,ZnSn,extension,metallic,True,True,,,0.0,0.0,0.0,0.0,0.0,0.0
hull_covalent_Si_mp-149,,Si,hull,covalent,False,,0.0,,3.0035999999999995e-06,1.0328393108902718e-05,-0.2590699999999994,3.0035999999999995e-06,3.0035999999999995e-06,3.0035999999999995e-06
hull_ionic_NaCl_mp-22862,,NaCl,hull,ionic,False,,0.0,,0.0099088637999999,0.1110734648581997,-0.3829129999999999,0.0096555178,0.0099088637999999,0.0099088638
hull_metallic_AlNi_mp-1487,,AlNi,hull,metallic,True,,0.0,,0.0005239077999999,0.0016262852708365,0.0,1.2514999999999998e-05,0.0005239077999999,0.0005271616999999
metastable_covalent_C_rhombohedral_mp-169,,C,metastable,covalent,False,,0.0007906250000004,,0.0,0.0,-0.3608899999999995,0.0,0.0,0.0
metastable_ionic_LiBr_mp-23259,,LiBr,metastable,ionic,False,,0.0098957125000005,,7.508999999999999e-07,2.2192995418944875e-06,-0.4764499999999999,7.508999999999999e-07,7.508999999999999e-07,7.508999999999999e-07
metastable_metallic_BeCu_mp-2323,,BeCu,metastable,metallic,True,,0.0050363425000004,,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_Al4Si_mp-1228120,mp-1228120,Al4Si,theo_metastable,metallic,True,True,0.1149143039999991,0.1149143039999998,0.0092468347499999,0.0087152071159283,0.0,0.0092468347499999,0.0092468347499999,0.0092468347499999
theo_metastable_AlSb_mp-1023918,mp-1023918,AlSb,theo_metastable,metallic,True,True,0.1877947075000001,-0.0651807775000001,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_B3Ir2_mp-1228647,mp-1228647,B3Ir2,theo_metastable,,True,True,0.0608532261666674,-0.1111847268333321,0.00156971235,0.0046504483913017,0.0,0.00089887385,0.00156971235,0.0025326639
theo_metastable_B6Pb_mp-1096825,mp-1096825,B6Pb,theo_metastable,covalent,False,True,0.115100015000003,0.115100015000004,0.0,0.0,-0.2954099999999995,0.0,0.0,0.0
theo_metastable_BPd5_mp-1228665,mp-1228665,BPd5,theo_metastable,,True,True,0.1324951308333304,-0.0882113820833344,0.0429371022999999,0.0972858327857709,0.0,0.0185138291999999,0.0429371022999999,0.0527682324999999
theo_metastable_BeAu3_mp-983539,mp-983539,BeAu3,theo_metastable,metallic,True,True,0.1818313400000017,0.0800051237500003,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_BeCl2_mp-1190080,mp-1190080,BeCl2,theo_metastable,ionic,False,True,0.0187044330555554,-1.8274701494444443,0.0012925653,0.0025622243146272,-0.2587099999999998,0.0012925653,0.0012925653,0.0012925653
theo_metastable_CaGe2_mp-643542,mp-643542,CaGe2,theo_metastable,metallic,True,True,0.0978748566666674,-0.4575655433333357,0.0067894943,0.0337047969618745,0.0,0.0029116386,0.0067894943,0.00825105805
theo_metastable_CoSe2_mp-1390196,mp-1390196,CoSe2,theo_metastable,,True,True,0.0734303275000005,-0.2722482618749993,0.01331694825,0.034812820563093,0.0,0.00790880295,0.01331694825,0.0139364758
theo_metastable_Cr2C_mp-1226378,mp-1226378,Cr2C,theo_metastable,,True,True,0.0625401370833369,-0.0360453816666653,0.00146283785,0.0083595511172066,0.0,0.00128260305,0.00146283785,0.00146283785
theo_metastable_CrMo_mp-1226200,mp-1226200,CrMo,theo_metastable,metallic,True,True,0.1163164600000001,0.1163164600000001,0.00204404125,0.0080798531504466,0.0,0.00193690535,0.00204404125,0.00204404125
theo_metastable_Ga2Se3_mp-1224809,mp-1224809,Ga2Se3,theo_metastable,covalent,False,True,0.006252534999998,-0.6946149294375005,0.0038645452,0.008542130368471,-0.2709599999999996,0.00228607935,0.0038645452,0.0041318906
theo_metastable_GeS_mp-12910,mp-12910,GeS,theo_metastable,covalent,False,True,0.0761541225000002,-0.4250328362499997,0.0116690733,0.0515577842088985,-0.2302600000000003,0.0044061736999999,0.0116690733,0.0126613198499999
theo_metastable_HCl_mp-684609,mp-684609,HCl,theo_metastable,,False,True,0.0535667225000002,-0.7609282406249998,0.00797158535,0.047842908114272,-0.2652599999999996,0.00797158535,0.00797158535,0.00797158535
theo_metastable_HfMo_mp-1224314,mp-1224314,HfMo,theo_metastable,metallic,True,True,0.1990928474999975,0.0690783037499898,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_IN2_mp-1097011,mp-1097011,IN2,theo_metastable,,True,True,0.0729906458333324,-0.0824328016666674,0.0088863887999999,0.0176513364055299,0.0,0.00222350115,0.0088863887999999,0.01419334285
theo_metastable_InSe2_mp-1232036,mp-1232036,InSe2,theo_metastable,,True,True,0.1732620276649292,-0.3989775288107656,0.0103412726499999,0.0348789930520422,0.0,0.00453787625,0.0103412726499999,0.011471931
theo_metastable_IrCl3_mp-729507,mp-729507,IrCl3,theo_metastable,,False,True,0.0300886306249994,-0.9297515512499994,0.04696914965,0.0957440317385898,-0.2159199999999996,0.0337398806,0.04696914965,0.0510239672
theo_metastable_K5As4_mp-684799,mp-684799,K5As4,theo_metastable,,True,True,0.0564372322222226,-0.3641723795833336,0.01144123635,0.0451794201153056,0.0,0.0058324577,0.01144123635,0.01159317145
theo_metastable_KSn3_mp-1185151,mp-1185151,KSn3,theo_metastable,metallic,True,True,0.0572991608705346,-0.1233039555624992,0.0071952978499999,0.0178871820464376,0.0,0.00660352965,0.0071952978499999,0.00733922035
theo_metastable_Li3Ag_mp-976408,mp-976408,Li3Ag,theo_metastable,metallic,True,True,0.0013151149999997,-0.1210302612499996,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_LiTl3_mp-1185253,mp-1185253,LiTl3,theo_metastable,metallic,True,True,0.0466699474999998,-0.0811299341666682,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_Mg15B_mp-1023515,mp-1023515,Mg15B,theo_metastable,,True,True,0.1943297190624999,0.1778386571874994,0.0110434979999999,0.9422779863481228,0.0,0.0032933213,0.0110434979999999,0.02280407285
theo_metastable_MgF2_mp-560236,mp-560236,MgF2,theo_metastable,ionic,False,True,0.1076388033333337,-3.709645951666666,0.0056891086,0.0877813392994908,-0.2485999999999997,0.00466058095,0.0056891086,0.00960126165
theo_metastable_MgSn_mp-1094669,mp-1094669,MgSn,theo_metastable,metallic,True,True,0.0559883787500004,-0.0693357049999985,0.01782563995,0.099969939711738,0.0,0.0083221660499999,0.01782563995,0.02814603365
theo_metastable_MgSn_mp-1094801,mp-1094801,MgSn,theo_metastable,metallic,True,True,0.0211821487499994,-0.1041419349999994,0.01616673595,0.1099254501257904,0.0,0.0066765507499999,0.01616673595,0.0193118993499999
theo_metastable_MnN_mp-1009130,mp-1009130,MnN,theo_metastable,covalent,False,True,0.0150859678124994,-0.3115266166163799,0.0032926446,0.024667700029967,0.10501,0.00220279935,0.0032926446,0.0032926445999999
theo_metastable_Na2Cl_mp-990084,mp-990084,Na2Cl,theo_metastable,,True,True,0.1105395928735633,-1.2894729642528735,0.0060323349999999,0.0618130443693001,0.0,0.00446584965,0.0060323349999999,0.006032335
theo_metastable_Na3Cl_mp-1064484,mp-1064484,Na3Cl,theo_metastable,,True,True,0.145649899310345,-0.904359518534483,0.00481273775,0.0859110630132095,0.0,0.0040645516,0.00481273775,0.00488532755
theo_metastable_NbRh2_mp-1220414,mp-1220414,NbRh2,theo_metastable,metallic,True,True,0.1042693575000033,-0.3684125783333331,0.0100488327,0.0440390599526689,0.0,0.00586903005,0.0100488327,0.01387935715
theo_metastable_NbS2_mp-774873,mp-774873,NbS2,theo_metastable,,True,True,0.0576199866666682,-1.2909205533333303,0.0019123798,0.0049393801172611,0.0,0.0005702121,0.0019123798,0.0081503676
theo_metastable_PtCl2_mp-1219748,mp-1219748,PtCl2,theo_metastable,,False,True,0.049022931666665,-0.7323549772222252,0.0424641815,0.075561730844514,-0.2577400000000001,0.0261080904,0.0424641815,0.0659543904499999
theo_metastable_Sc2O3_mp-755313,mp-755313,Sc2O3,theo_metastable,,False,True,0.0363928947499996,-3.932339746,0.00046784015,0.0026398834781627,-0.3683099999999997,0.00046784015,0.00046784015,0.00046784015
theo_metastable_ScTc3_mp-867262,mp-867262,ScTc3,theo_metastable,metallic,True,True,0.115368938125,-0.1134067375,0.001954662,0.0079873406341941,0.0,0.0016988494,0.001954662,0.001954662
theo_metastable_SiAu3_mp-1186998,mp-1186998,SiAu3,theo_metastable,metallic,True,True,0.1642918674999975,0.1642918674999975,0.0046353672999999,0.0155627574282356,0.0,0.0041232327,0.0046353672999999,0.0094444829999999
theo_metastable_Sn7Pd5_mp-1219006,mp-1219006,Sn7Pd5,theo_metastable,metallic,True,True,0.0413911762500056,-0.3768064549999981,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_SnBr2_mp-978985,mp-978985,SnBr2,theo_metastable,covalent,False,True,0.0404653999999999,-1.1328811783333317,0.0354132005499999,0.1289018328904742,-0.28206,0.01375163835,0.0354132005499999,0.0475906016
theo_metastable_Sr3As4_mp-678007,mp-678007,Sr3As4,theo_metastable,,False,True,0.0062475478571428,-1.126214365714286,0.0251794191499999,0.1160823343783135,-0.3276799999999999,0.01475932375,0.0251794191499999,0.0276114576499999
theo_metastable_Sr3Sn_mp-1187136,mp-1187136,Sr3Sn,theo_metastable,metallic,True,True,0.1111230458333345,-0.4344768354166675,0.0426841695,0.4376516917871424,0.0,0.026473022,0.0426841695,0.0493814251999999
theo_metastable_SrTl3_mp-1206636,mp-1206636,SrTl3,theo_metastable,metallic,True,True,0.0294048162500004,-0.2944864125000066,0.0082888954999999,0.020091856744637,0.0,0.00785912875,0.0082888954999999,0.0082891458
theo_metastable_Ta4C3_mp-1218000,mp-1218000,Ta4C3,theo_metastable,,True,True,0.0335005142857127,-0.6343579470476186,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_TaP_mp-1187244,mp-1187244,TaP,theo_metastable,,True,True,0.0032522499999991,-0.9923128176547636,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_TaRe_mp-1217894,mp-1217894,TaRe,theo_metastable,metallic,True,True,0.1113322329166734,-0.2499425399166597,0.0008640515,0.0026417130365659,0.0,0.0008640515,0.0008640515,0.0008640515
theo_metastable_TcW_mp-1217337,mp-1217337,TcW,theo_metastable,metallic,True,True,0.1056494374999985,0.1056494374999985,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_TiMo2_mp-1216675,mp-1216675,TiMo2,theo_metastable,metallic,True,True,0.0613371003703662,-0.058206392222227,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_TiNi_mp-1067248,mp-1067248,TiNi,theo_metastable,metallic,True,True,0.0020067824999996,-0.3938482441666666,0.0008670994499999,0.0059837102339383,0.0,0.0006428184999999,0.0008670994499999,0.0011299285999999
theo_metastable_TiSi2_mp-570991,mp-570991,TiSi2,theo_metastable,metallic,True,True,0.1796053866666653,-0.3584303788888903,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_TiW_mp-1216621,mp-1216621,TiW,theo_metastable,metallic,True,True,0.0225473416666659,0.0225473416666659,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_Tl3Ga_mp-1187539,mp-1187539,Tl3Ga,theo_metastable,metallic,True,True,0.0972463656250042,0.0972463656250042,0.0,0.0,0.0,0.0,0.0,9.011700000000006e-06
theo_metastable_Tl4Sn_mp-1216560,mp-1216560,Tl4Sn,theo_metastable,metallic,True,True,0.045918155999999,0.045918155999999,0.0008843232,0.0009646180025306,0.0,0.0008843232,0.0008843232,0.0008843232
theo_metastable_VCo3_mp-1095057,mp-1095057,VCo3,theo_metastable,metallic,True,True,0.094184105,0.0196615350000008,0.0003586825,0.0012154196740198,0.0,0.0003586825,0.0003586825,0.0003586825
theo_metastable_VN_mp-1017532,mp-1017532,VN,theo_metastable,,True,True,0.1079618424999999,-1.2445660768749995,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_Y3Co_mp-1189329,mp-1189329,Y3Co,theo_metastable,metallic,True,True,0.0015564962500009,-0.1044080762499994,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_YAg3_mp-1187811,mp-1187811,YAg3,theo_metastable,metallic,True,True,0.059440931413043,-0.2067514262499976,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_ZnPb3_mp-1187949,mp-1187949,ZnPb3,theo_metastable,metallic,True,True,0.1106914774999978,0.1106914774999978,0.0001354142499999,0.0004147196190126,0.0,0.0001354142499999,0.0001354142499999,0.0001594450999999
theo_metastable_Zn_mp-2647117,mp-2647117,Zn,theo_metastable,,True,True,0.0716624299999999,0.0716624299999999,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_Zr3Be_mp-1188016,mp-1188016,Zr3Be,theo_metastable,metallic,True,True,0.1430290124999995,0.070701078749999,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_Zr3Ge_mp-1188039,mp-1188039,Zr3Ge,theo_metastable,metallic,True,True,0.1850867584374995,-0.420470967187498,0.0,0.0,0.0,0.0,0.0,0.0
theo_metastable_ZrO2_mp-775909,mp-775909,ZrO2,theo_metastable,,False,True,0.0626550816666657,-3.750962673333332,0.00051589325,0.0016731853857879,-0.26586,0.00033992285,0.00051589325,0.0005158932499999
theo_metastable_ZrTi_mp-1215236,mp-1215236,ZrTi,theo_metastable,metallic,True,True,0.0883353483333309,0.0883353483333309,0.0,0.0,0.0,0.0,0.0,0.0
