compound_id,mp_id,formula,family,bond_type,is_metal,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom,icobi_antibond_w_raw,icobi_antibond_w_normalized,icobi_antibond_e_ref,icobi_antibond_w_raw_dE0.5,icobi_antibond_w_raw_dE1.0,icobi_antibond_w_raw_dE2.0
extension_Ba3N2_mp-1013528,mp-1013528,Ba3N2,extension,,True,True,0.6831039496666662,0.1128675839999999,2.7533000000000016e-05,0.0007123673997412,0.0,2.7533000000000016e-05,2.7533000000000016e-05,2.7533000000000016e-05
extension_Ba4Pd_mp-1214438,mp-1214438,Ba4Pd,extension,,False,True,0.1557169809999998,-0.0639634269999998,0.0004618707,0.0075003361481,-0.0293499999999999,0.0004618707,0.0004618707,0.0004618707
extension_Ba5P4_exp_mp-17566,mp-17566,Ba5P4,extension,,False,False,3.472888887223746e-05,-1.0102398348412531,0.0,0.0,-0.3173599999999998,0.0,0.0,0.0
extension_BaCl2_exp_mp-23199,mp-23199,BaCl2,extension,ionic,False,False,0.0067857724999997,-2.9614528075,3.004035e-05,0.0019281354300385,-0.230158,3.004035e-05,3.004035e-05,3.004035e-05
extension_BaF3_exp_mp-1080821,mp-1080821,BaF3,extension,ionic,False,False,0.0,-3.19264289375,0.00050061905,0.0437221877729257,0.0430200000000002,0.00050061905,0.00050061905,0.00050061905
extension_BaF3_theo_mp-1183303,mp-1183303,BaF3,extension,,True,True,0.0612079274999999,-3.13143496625,0.00208788395,0.2536918529769137,0.0,0.00208788395,0.00208788395,0.00208788395
extension_BaMg3_mp-1016218,mp-1016218,BaMg3,extension,metallic,True,True,0.1714063855113634,0.1205822262500002,0.0017910096499999,1.1860991059602648,0.0,0.00127411285,0.0017910096499999,0.0029158937
extension_BaN2_exp_mp-1102371,mp-1102371,BaN2,extension,,True,False,2.056778179166667,1.3050746108333324,0.0009727226,0.0214208896718784,0.0,0.0009727226,0.0009727226,0.0009727226
extension_BaO_exp_mp-1008500,mp-1008500,BaO,extension,ionic,False,False,0.0188882974999984,-2.804754410000002,3.729470000000001e-05,0.0015552418682235,-0.2665599999999997,3.729470000000001e-05,3.729470000000001e-05,3.729470000000001e-05
extension_BaO_theo_mp-1950989,mp-1950989,BaO,extension,ionic,False,True,0.0434359774999997,-2.7802067300000006,0.0,0.0,-0.2779299999999999,0.0,0.0,0.0
extension_BaP10_mp-28035,mp-28035,BaP10,extension,,False,False,0.0036162985064951,-0.2570918210389595,0.0,0.0,-0.3037600000000005,0.0,0.0,0.0
extension_BaS3_exp_mp-556296,mp-556296,BaS3,extension,,False,False,0.0435679643749988,-1.3907245862499995,0.0,0.0,-0.2690299999999999,0.0,0.0,0.0
extension_Ba_mp-122,mp-122,Ba,extension,,True,False,0.0,0.0,0.00390358355,2.957260265151515,0.0,0.0016450491,0.00390358355,0.0039754201999999
extension_Be12Mo_mp-1475,mp-1475,Be12Mo,extension,metallic,True,False,0.0,-0.1278044192307687,0.0,0.0,0.0,0.0,0.0,0.0
extension_Be3N2_exp_mp-18337,mp-18337,Be3N2,extension,,False,False,0.0,-1.2173527985000014,0.0,0.0,-0.2762000000000002,0.0,0.0,0.0
extension_Be3N2_theo_mp-1017550,mp-1017550,Be3N2,extension,,False,True,0.2080862134999996,-1.009266585000001,0.0,0.0,-0.2860500000000003,0.0,0.0,0.0
extension_Be3P2_exp_mp-567841,mp-567841,Be3P2,extension,,False,False,0.0,-0.2313616536071421,0.0,0.0,-0.4193699999999998,0.0,0.0,0.0
extension_Be3P2_mp-1084771,mp-1084771,Be3P2,extension,,False,True,0.1567252367499998,-0.0746364168571425,7.510349999999999e-06,0.0001618261150614,0.1069199999999996,7.510349999999999e-06,7.510349999999999e-06,7.510349999999999e-06
extension_Be3P2_mp-567841,mp-567841,Be3P2,extension,,False,False,0.0,-0.2313616536071421,0.0,0.0,-0.4193699999999998,0.0,0.0,0.0
extension_Be3P2_theo_mp-1084771,mp-1084771,Be3P2,extension,,False,True,0.1567252367499998,-0.0746364168571425,7.510349999999999e-06,0.0001618261150614,0.1069199999999996,7.510349999999999e-06,7.510349999999999e-06,7.510349999999999e-06
extension_BeCl2_exp_mp-23267,mp-23267,BeCl2,extension,ionic,False,False,0.0087075158333336,-1.837467066666666,0.0,0.0,-0.2417430000000001,0.0,0.0,0.0
extension_BeCl2_theo_mp-1172909,mp-1172909,BeCl2,extension,ionic,False,True,3.1687985972222217,1.322624014722222,0.0651060336,0.1760859890734029,0.0204899999999996,0.0651060336,0.0651060336,0.0651060336
extension_BeF2_exp_mp-15951,mp-15951,BeF2,extension,ionic,False,False,0.0003967061111112,-3.550195442777778,0.0,0.0,-0.5079399999999996,0.0,0.0,0.0
extension_BeF2_theo_mp-975644,mp-975644,BeF2,extension,,True,True,2.518145377222223,-1.0324467716666663,0.0,0.0,0.0,0.0,0.0,0.0
extension_BeO_exp_mp-7599,mp-7599,BeO,extension,ionic,False,False,0.0153466312500007,-3.087509171249999,0.0,0.0,-0.3606699999999998,0.0,0.0,0.0
extension_BeO_theo_mp-1778,mp-1778,BeO,extension,ionic,False,True,0.0069736675000005,-3.095882134999999,0.0,0.0,-0.3915600000000001,0.0,0.0,0.0
extension_Be_mp-87,mp-87,Be,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Bi2O3_anchor_mp-558953,mp-558953,Bi2O3,extension,,True,False,0.600030676500003,-1.0416965385000012,0.00015168985,0.0037602838373822,0.0,0.00015168985,0.00015168985,0.00015168985
extension_Bi2O3_poly_mp-1383505,mp-1383505,Bi2O3,extension,,True,True,0.9067888160000024,-0.7349383990000014,0.0,0.0,0.0,0.0,0.0,0.0
extension_Bi2O3_poly_mp-674644,mp-674644,Bi2O3,extension,,False,True,0.6198849705000029,-1.0218422445000015,0.0,0.0,-0.2693700000000003,0.0,0.0,0.0
extension_Bi2O3_poly_mp-714859,mp-714859,Bi2O3,extension,,False,True,2.402893258000003,0.7611660429999987,4.0048e-06,9.483305706843475e-05,0.0735599999999996,4.0048e-06,4.0048e-06,4.0048e-06
extension_Br_mp-23154,mp-23154,Br,extension,,False,False,0.0,0.0,0.00036445745,0.0096878641679957,-0.220585,0.00036445745,0.00036445745,0.00036445745
extension_C(NO)2_mp-1197051,mp-1197051,C(NO)2,extension,covalent,False,False,1.1348039342500007,0.0735699232499982,0.0,0.0,-0.27427,0.0,0.0,0.0
extension_C2N2O_mp-1214250,mp-1214250,C2N2O,extension,covalent,False,True,0.4720562601666653,-0.0585607453333333,0.0,0.0,-0.2214799999999999,0.0,0.0,0.0
extension_C3N4_anchor_mp-571653,mp-571653,C3N4,extension,covalent,False,False,0.4981181882142849,0.4981181882142859,0.0,0.0,-0.2595000000000009,0.0,0.0,0.0
extension_C3N4_mp-567885,mp-567885,C3N4,extension,covalent,False,True,0.1475561110714274,0.1475561110714279,0.0,0.0,-0.3073199999999998,0.0,0.0,0.0
extension_C3N4_mp-570572,mp-570572,C3N4,extension,covalent,False,False,0.1472676482142851,0.1472676482142856,0.0,0.0,-0.3008799999999998,0.0,0.0,0.0
extension_C3N4_mp-971683,mp-971683,C3N4,extension,covalent,False,True,0.1216764853571419,0.1216764853571432,0.0,0.0,-0.3061600000000002,0.0,0.0,0.0
extension_C3N4_poly_mp-1182484,mp-1182484,C3N4,extension,covalent,False,True,0.5848164510714273,0.5848164510714285,0.0,0.0,-0.2651099999999999,0.0,0.0,0.0
extension_C3N4_poly_mp-2852,mp-2852,C3N4,extension,covalent,False,True,0.5033424574999987,0.5033424575,0.0,0.0,-0.3338999999999998,0.0,0.0,0.0
extension_C3N4_poly_mp-563,mp-563,C3N4,extension,covalent,False,True,1.5118795946428565,1.5118795946428574,0.0,0.0,-0.3119999999999994,0.0,0.0,0.0
extension_CMcarbon_mp-1080826,mp-1080826,C,extension,covalent,False,True,0.3009154999999985,0.3009154999999985,0.0,0.0,-0.2417799999999985,0.0,0.0,0.0
extension_CWcarbon_mp-1190171,mp-1190171,C,extension,covalent,False,True,0.2926701068749988,0.2926701068749988,0.0,0.0,-0.3158999999999992,0.0,0.0,0.0
extension_Ca3N2_exp_mp-1047,mp-1047,Ca3N2,extension,,False,False,0.0166976637499995,-0.9430230205,0.0,0.0,-0.2539500000000001,0.0,0.0,0.0
extension_Ca3N2_mp-844,mp-844,Ca3N2,extension,,False,False,0.0,-0.95972068425,0.0,0.0,-0.28125,0.0,0.0,0.0
extension_Ca3N2_theo_mp-1013524,mp-1013524,Ca3N2,extension,,True,True,0.5111703895000002,-0.4485502947499995,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ca3Zn_mp-1039229,mp-1039229,Ca3Zn,extension,metallic,True,True,0.1588404112499999,0.0249392575,0.0003869766999999,0.0086340182954038,0.0,0.0003869766999999,0.0003869766999999,0.0004009949
extension_CaCl2_exp_mp-23214,mp-23214,CaCl2,extension,ionic,False,False,0.0011452108333331,-2.8042218233333327,1.3016600000000002e-05,0.0008435904082955,-0.2721679999999999,1.3016600000000003e-05,1.3016600000000002e-05,1.3016600000000002e-05
extension_CaCl2_theo_mp-1120739,mp-1120739,CaCl2,extension,ionic,False,True,0.0421854308333342,-2.7631816033333325,6.683245e-05,0.0068126860346585,-0.2741399999999999,6.683245e-05,6.683245e-05,6.683245e-05
extension_CaF2_exp_mp-10464,mp-10464,CaF2,extension,ionic,False,False,0.0346417016666666,-4.187573868333334,0.0,0.0,-0.217936,0.0,0.0,0.0
extension_CaF2_theo_mp-554355,mp-554355,CaF2,extension,ionic,False,True,0.2402514599999996,-3.98196411,0.0,0.0,-0.251549,0.0,0.0,0.0
extension_CaN6_mp-656097,mp-656097,CaN6,extension,,False,True,0.0792059214285725,-0.1947650882142864,0.0,0.0,-0.26698,0.0,0.0,0.0
extension_CaN6_mp-676,mp-676,CaN6,extension,,False,False,0.0406129899999996,-0.2333580196428581,0.0,0.0,-0.2951300000000001,0.0,0.0,0.0
extension_CaN_mp-1058549,mp-1058549,CaN,extension,,True,False,0.3981682884374997,-0.4413817726562499,0.0014933774,0.0656141212653778,0.0,0.0014718494499999,0.0014933774,0.0014933774
extension_CaNi_mp-1059707,mp-1059707,CaNi,extension,metallic,True,False,0.1656498062499993,0.023789325,0.0008935772,0.0500043200895355,0.0,0.0006633012,0.0008935772,0.0009030886
extension_CaO_exp_mp-1079707,mp-1079707,CaO,extension,ionic,False,False,0.2097698550000002,-3.0962495374999994,0.0,0.0,-0.3440229999999999,0.0,0.0,0.0
extension_CaO_mp-2605,mp-2605,CaO,extension,ionic,False,False,0.0,-3.3060193925,0.0,0.0,-0.26682,0.0,0.0,0.0
extension_CaO_theo_mp-1181903,mp-1181903,CaO,extension,,True,True,2.72813205125,-0.5778873412500003,0.001031791,0.0756445014662756,0.0,0.0010247826,0.001031791,0.001031791
extension_Ca_mp-21,mp-21,Ca,extension,,True,False,0.0056160399999996,0.0056160399999996,0.0058117555,3.302133806818182,0.0,0.00241601515,0.0058117555,0.00659847845
extension_CdIn3_mp-1183674,mp-1183674,CdIn3,extension,metallic,True,True,0.0641602675000001,0.0641602675000001,0.0,0.0,0.0,0.0,0.0,0.0
extension_CdP4_mp-7904,mp-7904,CdP4,extension,covalent,False,False,0.0,-0.1207425323809516,0.0,0.0,-0.2235000000000004,0.0,0.0,0.0
extension_CdSb3_mp-1183739,mp-1183739,CdSb3,extension,metallic,True,True,0.1319331468749993,0.0839982221874997,0.00039372375,0.0058045665634674,0.0,0.00039372375,0.00039372375,0.00039372375
extension_Cd_mp-94,mp-94,Cd,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Cdiamond_mp-66,mp-66,C,extension,covalent,False,False,0.1122649000000013,0.1122649000000013,0.0,0.0,-0.2705999999999999,0.0,0.0,0.0
extension_Cgraphite_mp-48,mp-48,C,extension,,True,False,0.0031218549999998,0.0031218549999998,0.0,0.0,0.0,0.0,0.0,0.0
extension_Cl_mp-22848,mp-22848,Cl2,extension,,False,False,0.0,0.0,8.760500000000004e-06,0.0002890300230946,-0.26210525,8.760500000000004e-06,8.760500000000004e-06,9.261150000000004e-06
extension_Clonsdaleite_mp-47,mp-47,C,extension,covalent,False,False,0.1394772175000014,0.1394772175000014,0.0,0.0,-0.3114000000000008,0.0,0.0,0.0
extension_CoGe_mp-21237,mp-21237,CoGe,extension,metallic,True,False,0.0,-0.0724745737500018,0.0001509390499999,0.0022242712938402,0.0,0.0001509390499999,0.0001509390499999,0.0001509390499999
extension_CoRe_mp-1225995,mp-1225995,CoRe,extension,metallic,True,True,0.1217252000000002,0.1184565329166673,0.00065431385,0.0081738144909431,0.0,0.00065431385,0.00065431385,0.00065431385
extension_CoSn_mp-20536,mp-20536,CoSn,extension,metallic,True,False,0.0,-0.095879675833333,0.00018323305,0.0022878393057809,0.0,0.00018323305,0.00018323305,0.00018323305
extension_Co_mp-102,mp-102,Co,extension,,True,False,0.0,0.0,0.0018227795499999,0.0373214486076986,0.0,4.35522e-05,0.0018227795499999,0.0020272769
extension_Cr5Si3_mp-7506,mp-7506,Cr5Si3,extension,metallic,True,False,0.0547373332499994,-0.121995866875002,2.15258e-05,0.0003437527946343,0.0,2.15258e-05,2.15258e-05,2.15258e-05
extension_CrRe3_mp-1183703,mp-1183703,CrRe3,extension,metallic,True,True,0.1330999237500023,0.1330999237500023,0.0,0.0,0.0,0.0,0.0,0.0
extension_CrW_mp-1226162,mp-1226162,CrW,extension,metallic,True,True,0.1211949699999976,0.1211949699999976,5.531925000000001e-05,0.0005359873074314,0.0,5.531925000000001e-05,5.531925000000001e-05,5.531925000000001e-05
extension_Cr_mp-90,mp-90,Cr,extension,,True,False,0.0,0.0,0.0003354237,0.0049254581497797,0.0,0.0003354237,0.0003354237,0.0003354237
extension_Cs2S_exp_mp-1077814,mp-1077814,Cs2S,extension,,False,False,0.066724820000001,-1.1257135284374986,0.0,0.0,-0.25183,0.0,0.0,0.0
extension_CsCl_exp_mp-573697,mp-573697,CsCl,extension,ionic,False,False,0.00714125,-2.2486625248275875,0.0,0.0,-0.28959,0.0,0.0,0.0
extension_CsF_exp_mp-8455,mp-8455,CsF,extension,ionic,False,False,0.1087716699999994,-2.7259756223275877,1.95234e-05,0.0008080877483443,-0.2893099999999999,3.0035999999999995e-06,1.95234e-05,1.95234e-05
extension_CsN3_exp_mp-510557,mp-510557,CsN3,extension,,False,False,0.0,-0.2168547903124995,0.0,0.0,-0.267278,0.0,0.0,0.0
extension_CsN3_mp-1225892,mp-1225892,CsN3,extension,,False,True,0.0112978124999987,-0.2055569778125008,0.0,0.0,-0.299186,0.0,0.0,0.0
extension_CsN3_mp-510557,mp-510557,CsN3,extension,,False,False,0.0,-0.2168547903124995,0.0,0.0,-0.267278,0.0,0.0,0.0
extension_CsN3_theo_mp-1225892,mp-1225892,CsN3,extension,,False,True,0.0112978124999987,-0.2055569778125008,0.0,0.0,-0.299186,0.0,0.0,0.0
extension_CsO2_exp_mp-1441,mp-1441,CsO2,extension,,True,False,0.0348599883333324,-0.9756556932183914,0.0041054499999999,0.1435974116824064,0.0,0.00025681745,0.0041054499999999,0.005266608
extension_CsO2_theo_mp-1096936,mp-1096936,CsO2,extension,,True,True,0.0940473483333335,-0.916468333218391,0.00227233955,0.0871964524174981,0.0,0.0001056271499999,0.00227233955,0.00317595835
extension_CsP7_exp_mp-1201790,mp-1201790,CsP7,extension,,False,False,0.0,-0.2463414672916659,0.0,0.0,-0.2182499999999998,0.0,0.0,0.0
extension_CsP7_mp-1201790,mp-1201790,CsP7,extension,,False,False,0.0,-0.2463414672916659,0.0,0.0,-0.2182499999999998,0.0,0.0,0.0
extension_CsP7_mp-1213206,mp-1213206,CsP7,extension,,False,True,8.425187500016307e-05,-0.2462572154166658,0.0,0.0,-0.2419700000000002,0.0,0.0,0.0
extension_CsP7_theo_mp-1213206,mp-1213206,CsP7,extension,,False,True,8.425187500016307e-05,-0.2462572154166658,0.0,0.0,-0.2419700000000002,0.0,0.0,0.0
extension_CsRb_mp-1225895,mp-1225895,CsRb,extension,metallic,True,True,0.0344804714224128,0.0344804714224128,0.0039640491499999,0.0961447768615085,0.0,0.0039640491499999,0.0039640491499999,0.0039640491499999
extension_Cs_mp-1,mp-1,Cs,extension,,True,False,0.0193414500000024,0.0193414500000024,0.00385518485,0.0693129243078029,0.0,0.00385518485,0.00385518485,0.00385518485
extension_Cu2S_mp-12087,mp-12087,Cu2S,extension,,True,False,0.0942642177083339,-0.1178100580208318,2.428e-05,0.0011820837390457,0.0,2.428e-05,2.428e-05,2.428e-05
extension_Cu2S_mp-553942,mp-553942,Cu2S,extension,,True,False,0.2384562743750002,0.0263819986458339,0.00016045325,0.0086591068537506,0.0,8.435619999999999e-05,0.00016045325,0.00016045325
extension_Cu3Te2_mp-1225676,mp-1225676,Cu3Te2,extension,,True,True,0.0212578780000001,-0.0461058239999999,0.0018880943999999,0.0662721797121797,0.0,0.00120072855,0.0018880943999999,0.0019379048
extension_Cu7Te4_mp-624307,mp-624307,Cu7Te4,extension,,True,False,0.1459016827272741,0.0846619536363613,0.0014350418,0.0510146391752577,0.0,0.0005404134,0.0014350418,0.00168835405
extension_CuH_mp-1225705,mp-1225705,CuH,extension,,True,True,0.0982054649999994,0.0982054649999994,3.128915e-05,0.0037028579881656,0.0,3.00374e-05,3.128915e-05,3.229035e-05
extension_CuNi_mp-1184069,mp-1184069,CuNi,extension,metallic,True,True,0.0596835599999998,0.0596835599999998,0.00149613035,0.0731962010763209,0.0,0.00149613035,0.00149613035,0.00149613035
extension_Cu_mp-30,mp-30,Cu,extension,,True,False,0.0,0.0,0.0011441723999999,0.0945597024793388,0.0,0.0007511766,0.0011441723999999,0.0016022503
extension_F_mp-561203,mp-561203,F2,extension,,False,False,0.0030982875,0.0030982875,0.0,0.0,-0.2736099999999997,0.0,0.0,0.0
extension_Fe_mp-13,mp-13,Fe,extension,,True,False,0.0,0.0,0.0030297994,0.0793764579512706,0.0,0.0025148803,0.0030297994,0.0034493107499999
extension_Ga2Au7_mp-571598,mp-571598,Ga2Au7,extension,metallic,True,False,0.0176603709259239,-0.0849347496296273,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ga3Hg_mp-1184289,mp-1184289,Ga3Hg,extension,metallic,True,True,0.0870753443750018,0.0870753443750018,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ga3Pb_mp-1184425,mp-1184425,Ga3Pb,extension,metallic,True,True,0.0910919393750013,0.0910919393750013,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ga3Re_mp-1188393,mp-1188393,Ga3Re,extension,metallic,True,False,0.0385729517187485,-0.1107117587499999,0.0,0.0,0.0,0.0,0.0,0.0
extension_GaSb_mp-1224785,mp-1224785,GaSb,extension,metallic,True,True,0.1847465150000005,-0.0445254050000016,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ga_mp-142,mp-142,Ga,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ge3Mo5_mp-17094,mp-17094,Ge3Mo5,extension,metallic,True,False,0.0425097624999999,-0.111207846874997,6.53308e-05,0.0008669161358811,0.0,6.53308e-05,6.53308e-05,6.53308e-05
extension_Ge3O_mp-1184665,mp-1184665,Ge3O,extension,,True,True,0.89046678375,0.0817209099999995,0.0001093866,0.0027015707582119,0.0,0.0001093866,0.0001093866,0.0001093866
extension_GeAs_mp-7591,mp-7591,GeAs,extension,,True,False,0.1054438066666687,0.0451492220833351,7.98495e-05,0.0013665839466027,0.0,7.98495e-05,7.98495e-05,7.98495e-05
extension_GeSb_mp-9935,mp-9935,GeSb,extension,metallic,True,True,0.0494254924999992,0.0494254924999992,0.0002500653499999,0.0039492316803537,0.0,0.0002500653499999,0.0002500653499999,0.0002500653499999
extension_GeTe_mp-938,mp-938,GeTe,extension,covalent,False,False,0.0,-0.0354679950000011,0.00014443225,0.0021112739365589,-0.2343400000000004,0.00014443225,0.00014443225,0.00014443225
extension_Ge_mp-32,mp-32,Ge,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_H2CN2_mp-703527,mp-703527,H2CN2,extension,covalent,False,False,0.1874176477499949,-0.12882059975,0.0,0.0,-0.2670999999999999,0.0,0.0,0.0
extension_H2CN5_mp-1212563,mp-1212563,H2CN5,extension,covalent,False,True,0.1617986478124971,-0.0358502568750003,0.0,0.0,-0.296133,0.0,0.0,0.0
extension_H3Pd4_mp-1224413,mp-1224413,H3Pd4,extension,,True,True,0.0130569764285706,-0.0635278566071438,0.00050288215,0.0202123050643086,0.0,0.00046633215,0.00050288215,0.00050288215
extension_H4N_mp-1238814,mp-1238814,H4N,extension,,True,True,0.3245114000000004,0.0453762785000002,8.010000000000001e-06,0.000596425912137,0.0,8.010000000000001e-06,8.010000000000001e-06,8.010000000000001e-06
extension_H9CN9_mp-1202455,mp-1202455,H9CN9,extension,covalent,False,False,0.1523291407017541,-0.1374064066447371,0.0,0.0,-0.269958,0.0,0.0,0.0
extension_HC2N3_mp-1103408,mp-1103408,HC2N3,extension,covalent,False,True,0.2897617915277699,0.0995443147916657,0.0,0.0,-0.26342,0.0,0.0,0.0
extension_HC2_mp-995184,mp-995184,HC2,extension,,True,True,0.1491960781249988,0.0427113235416645,0.00010763285,0.0024834529303184,0.0,9.96219e-05,0.00010763285,0.00010763285
extension_HC3_mp-995200,mp-995200,HC3,extension,,True,True,0.1376740154687485,0.0578104495312477,0.0,0.0,0.0,0.0,0.0,0.0
extension_HC6_mp-995202,mp-995202,HC6,extension,,True,True,0.0857463320535707,0.0401100086607136,0.0,0.0,0.0,0.0,0.0,0.0
extension_HC_mp-995197,mp-995197,HC,extension,covalent,False,True,0.1098043665624999,-0.0499227653125,0.0,0.0,-0.2861889999999999,0.0,0.0,0.0
extension_HN_mp-1224501,mp-1224501,HN,extension,covalent,False,True,0.1923862111458332,-0.0402263901041664,0.0,0.0,-0.268449,0.0,0.0,0.0
extension_HN_mp-23922,mp-23922,HN,extension,covalent,False,False,0.1681552468749991,-0.0644573543750004,0.0,0.0,-0.2768879,0.0,0.0,0.0
extension_HN_mp-720515,mp-720515,HN,extension,covalent,False,False,0.1478446383333338,-0.0847679629166655,0.0,0.0,-0.2279397,0.0,0.0,0.0
extension_H_mp-730101,mp-730101,H2,extension,,False,False,0.0,0.0,0.0,0.0,-0.2316199999999995,0.0,0.0,0.0
extension_Hf3Pb_mp-1184772,mp-1184772,Hf3Pb,extension,metallic,True,True,0.0,-0.0715145925000086,0.0,0.0,0.0,0.0,0.0,0.0
extension_HfCd_mp-1007758,mp-1007758,HfCd,extension,metallic,True,False,0.0,-0.095908780000002,0.0,0.0,0.0,0.0,0.0,0.0
extension_HfCr2_mp-569624,mp-569624,HfCr2,extension,metallic,True,False,0.1030547933333316,0.1030547933333328,0.0,0.0,0.0,0.0,0.0,0.0
extension_HfCu3_mp-1184704,mp-1184704,HfCu3,extension,metallic,True,True,0.0724953200762206,-0.089767235,0.0,0.0,0.0,0.0,0.0,0.0
extension_HfMg15_mp-1023478,mp-1023478,HfMg15,extension,metallic,True,True,0.0712011403125001,0.0712011403125001,0.00161399865,0.4373980081300813,0.0,0.000615765,0.00161399865,0.0022400354
extension_HfW2_mp-1224230,mp-1224230,HfW2,extension,metallic,True,True,0.2690691899999962,0.1002866716666706,0.0,0.0,0.0,0.0,0.0,0.0
extension_Hf_mp-103,mp-103,Hf,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Hg3Pb_mp-1184700,mp-1184700,Hg3Pb,extension,metallic,True,True,0.0683460781249962,0.0683460781249962,0.0,0.0,0.0,0.0,0.0,0.0
extension_Hg3Sb_mp-977242,mp-977242,Hg3Sb,extension,metallic,True,True,0.1257160649999988,0.1257160649999988,2.17761e-05,0.0003155956521739,0.0,2.17761e-05,2.17761e-05,2.17761e-05
extension_Hg5Pd2_mp-30721,mp-30721,Hg5Pd2,extension,metallic,True,False,0.0396781074999952,-0.0555878989285777,1.55186e-05,0.0002451208339914,0.0,1.55186e-05,1.55186e-05,1.55186e-05
extension_Hg_mp-10861,mp-10861,Hg,extension,,True,False,0.0029604591666583,0.002960459166663,0.0,0.0,0.0,0.0,0.0,0.0
extension_I_mp-23153,mp-23153,I,extension,,False,False,0.0,0.0,0.0036680475999999,0.0900134380368098,-0.2553399999999999,0.002447272,0.0036680475999999,0.0038572884999999
extension_In2Te3_mp-1105025,mp-1105025,In2Te3,extension,,True,False,0.3077599069777754,-0.1388392915555565,0.001211256,0.0089975932253751,0.0,0.001211256,0.001211256,0.001211256
extension_In7Cu10_mp-646039,mp-646039,In7Cu10,extension,metallic,True,False,0.0,-0.0438224738235315,0.00015369085,0.003948891315519,0.0,0.0001446797,0.00015369085,0.00015369085
extension_InNi_mp-20997,mp-20997,InNi,extension,metallic,True,False,0.0921875400000011,-0.121018259999996,0.0007689741,0.015616858245329,0.0,0.0007003803499999,0.0007689741,0.0007689741
extension_InSn4_mp-1223653,mp-1223653,InSn4,extension,metallic,True,True,0.1478455520000032,0.1478455520000011,0.0,0.0,0.0,0.0,0.0,0.0
extension_In_mp-1055994,mp-1055994,In,extension,,True,False,0.004489730000003,0.004489730000003,0.0,0.0,0.0,0.0,0.0,0.0
extension_Ir3Ru_mp-974358,mp-974358,Ir3Ru,extension,metallic,True,True,0.0,-0.0410198437500071,0.0015439155,0.0197608537053628,0.0,0.00143076055,0.0015439155,0.0015439155
extension_Ir4W_mp-1223666,mp-1223666,Ir4W,extension,metallic,True,True,0.2319650820000021,-0.0646568429999888,0.00771841855,0.0434106780089988,0.0,0.0062547985,0.00771841855,0.00771841855
extension_IrPd_mp-1223675,mp-1223675,IrPd,extension,metallic,True,True,0.1100063050000059,0.1100063050000059,0.0027038950999999,0.03842397470513,0.0,0.0027038950999999,0.0027038950999999,0.0027038950999999
extension_Ir_mp-101,mp-101,Ir,extension,,True,False,0.0,0.0,0.00264479235,0.0274128560323383,0.0,0.00156942335,0.00264479235,0.00264479235
extension_K2O_exp_mp-971,mp-971,K2O,extension,ionic,False,False,0.0,-1.2338780364999995,0.0,0.0,-0.293364,0.0,0.0,0.0
extension_K2O_theo_mp-1223784,mp-1223784,K2O,extension,,True,True,0.1999645533333338,-1.033913483166666,0.0,0.0,0.0,0.0,0.0,0.0
extension_K2S_exp_mp-1022,mp-1022,K2S,extension,,False,False,0.0,-1.247886656770833,0.0,0.0,-0.2986248,0.0,0.0,0.0
extension_K3Rb_mp-976115,mp-976115,K3Rb,extension,metallic,True,True,0.0374039251875006,0.0374039251875006,0.00370813405,0.0889240779376498,0.0,0.00370813405,0.00370813405,0.00370813405
extension_KCl_exp_mp-23289,mp-23289,KCl,extension,ionic,False,False,0.07764382,-2.170105033625,0.0,0.0,-0.267537,0.0,0.0,0.0
extension_KF3_exp_mp-1544557,mp-1544557,KF3,extension,ionic,False,False,0.0124910390624997,-1.458083969375,0.0028647540999999,0.3545487747524752,0.1349999999999998,0.0028647540999999,0.0028647540999999,0.0028647540999999
extension_KF3_theo_mp-2749823,mp-2749823,KF3,extension,ionic,False,True,0.0119280090625002,-1.4586469993749995,0.00279366175,0.3514039937106918,0.1340400000000001,0.00279366175,0.00279366175,0.00279366175
extension_KMg15_mp-1023498,mp-1023498,KMg15,extension,metallic,True,True,0.1010596635625002,0.1010596635625002,0.0007469312999999,1.965608684210526,0.0,0.00034942915,0.0007469312999999,0.0013121387499999
extension_KN2_anchor_mp-1071868,mp-1071868,KN2,extension,,True,False,1.1629511857777777,0.9664068891111092,0.0,0.0,0.0,0.0,0.0,0.0
extension_KN2_poly_mp-1180757,mp-1180757,KN2,extension,,True,True,1.2293322591111109,1.0327879624444425,0.0,0.0,0.0,0.0,0.0,0.0
